mix_between_human_indicator_1-12_1-6.wav,-0.767518549
mix_between_human_indicator_1-6_1-12.wav,-0.577906018
mix_between_human_indicator_1-6_1-6.wav,-0.752679308
mix_between_human_indicator_2-12_2-6.wav,0.526793075
mix_between_human_indicator_2-6_2-12.wav,-0.190436933
mix_between_human_indicator_2-6_2-6.wav,0.107996702
mix_between_human_indicator_3-12_3-6.wav,-0.147568013
mix_between_human_indicator_3-6_3-12.wav,-0.384995878
mix_between_human_indicator_3-6_3-6.wav,-0.541632317
mix_between_human_indicator_4-12_4-6.wav,0.012366035
mix_between_human_indicator_4-6_4-12.wav,0.393239901
mix_between_human_indicator_4-6_4-6.wav,0.292662819
mix_between_human_indicator_5-12_5-6.wav,0.050288541
mix_between_human_indicator_5-6_5-12.wav,-0.103050289
mix_between_human_indicator_5-6_5-6.wav,-0.31079967
mix_between_human_indicator_mechanical_1-12_1-12_1-12.wav,-0.731244847
mix_between_human_indicator_mechanical_1-12_1-12_1-6.wav,0.106347898
mix_between_human_indicator_mechanical_1-12_1-6_1-12.wav,-0.680131904
mix_between_human_indicator_mechanical_1-12_1-6_1-6.wav,-0.784006595
mix_between_human_indicator_mechanical_1-6_1-12_1-12.wav,-0.3569662
mix_between_human_indicator_mechanical_1-6_1-12_1-6.wav,-0.642209398
mix_between_human_indicator_mechanical_1-6_1-6_1-12.wav,-0.645507007
mix_between_human_indicator_mechanical_1-6_1-6_1-6.wav,-0.820280297
mix_between_human_indicator_nature_1-12_1-12_1-12.wav,-0.22506183
mix_between_human_indicator_nature_1-12_1-12_1-6.wav,-0.477328937
mix_between_human_indicator_nature_1-12_1-6_1-12.wav,-0.658697444
mix_between_human_indicator_nature_1-12_1-6_1-6.wav,-0.661995054
mix_between_human_indicator_nature_1-6_1-12_1-12.wav,-0.404781533
mix_between_human_indicator_nature_1-6_1-12_1-6.wav,-0.434460016
mix_between_human_indicator_nature_1-6_1-6_1-12.wav,-0.879637263
mix_between_human_indicator_nature_1-6_1-6_1-6.wav,-0.652102226
mix_between_human_indicator_quiet_1-12_1-12_1-12.wav,-0.823577906
mix_between_human_indicator_quiet_1-12_1-12_1-6.wav,-0.48557296
mix_between_human_indicator_quiet_1-12_1-6_1-12.wav,-0.576257214
mix_between_human_indicator_quiet_1-12_1-6_1-6.wav,-0.833470734
mix_between_human_indicator_quiet_1-6_1-12_1-12.wav,-0.732893652
mix_between_human_indicator_quiet_1-6_1-12_1-6.wav,-0.441055235
mix_between_human_indicator_quiet_1-6_1-6_1-12.wav,-0.703215169
mix_between_human_indicator_quiet_1-6_1-6_1-6.wav,-0.887881286
mix_between_human_indicator_society_1-12_1-12_1-12.wav,-0.859851608
mix_between_human_indicator_society_1-12_1-12_1-6.wav,-0.393239901
mix_between_human_indicator_society_1-12_1-6_1-12.wav,-0.874690849
mix_between_human_indicator_society_1-12_1-6_1-6.wav,-0.82852432
mix_between_human_indicator_society_1-6_1-12_1-12.wav,-0.413025556
mix_between_human_indicator_society_1-6_1-12_1-6.wav,-0.492168178
mix_between_human_indicator_society_1-6_1-6_1-12.wav,-0.769167354
mix_between_human_indicator_society_1-6_1-6_1-6.wav,-0.414674361
mix_between_human_mechanical_1-12_1-6.wav,-0.201978566
mix_between_human_mechanical_1-6_1-12.wav,2.47E-03
mix_between_human_mechanical_1-6_1-6.wav,0.24649629
mix_between_human_mechanical_2-12_2-6.wav,-0.599340478
mix_between_human_mechanical_2-6_2-12.wav,-0.581203627
mix_between_human_mechanical_2-6_2-6.wav,-0.868095631
mix_between_human_mechanical_3-12_3-6.wav,-0.305853256
mix_between_human_mechanical_3-6_3-12.wav,0.447650453
mix_between_human_mechanical_3-6_3-6.wav,-0.215169002
mix_between_human_mechanical_4-12_4-6.wav,-0.925803792
mix_between_human_mechanical_4-6_4-12.wav,-0.594394064
mix_between_human_mechanical_4-6_4-6.wav,-0.754328112
mix_between_human_mechanical_5-12_5-6.wav,0.370156636
mix_between_human_mechanical_5-6_5-12.wav,0.432811212
mix_between_human_mechanical_5-6_5-6.wav,0.279472383
mix_between_human_mechanical_nature_1-12_1-12_1-12.wav,-0.61088211
mix_between_human_mechanical_nature_1-12_1-12_1-6.wav,-0.619126134
mix_between_human_mechanical_nature_1-12_1-6_1-12.wav,0.167353669
mix_between_human_mechanical_nature_1-12_1-6_1-6.wav,0.572959604
mix_between_human_mechanical_nature_1-6_1-12_1-12.wav,0.581203627
mix_between_human_mechanical_nature_1-6_1-12_1-6.wav,0.312448475
mix_between_human_mechanical_nature_1-6_1-6_1-12.wav,-0.152514427
mix_between_human_mechanical_nature_1-6_1-6_1-6.wav,0.384995878
mix_between_human_mechanical_quiet_1-12_1-12_1-12.wav,0.600989283
mix_between_human_mechanical_quiet_1-12_1-12_1-6.wav,-0.035449299
mix_between_human_mechanical_quiet_1-12_1-6_1-12.wav,-0.335531739
mix_between_human_mechanical_quiet_1-12_1-6_1-6.wav,0.221764221
mix_between_human_mechanical_quiet_1-6_1-12_1-12.wav,0.254740313
mix_between_human_mechanical_quiet_1-6_1-12_1-6.wav,0.299258038
mix_between_human_mechanical_quiet_1-6_1-6_1-12.wav,-0.210222589
mix_between_human_mechanical_quiet_1-6_1-6_1-6.wav,0.33223413
mix_between_human_mechanical_society_1-12_1-12_1-12.wav,0.478977741
mix_between_human_mechanical_society_1-12_1-12_1-6.wav,-0.304204452
mix_between_human_mechanical_society_1-12_1-6_1-12.wav,-0.244847486
mix_between_human_mechanical_society_1-12_1-6_1-6.wav,-0.177246496
mix_between_human_mechanical_society_1-6_1-12_1-12.wav,0.340478153
mix_between_human_mechanical_society_1-6_1-12_1-6.wav,0.404781533
mix_between_human_mechanical_society_1-6_1-6_1-12.wav,-0.256389118
mix_between_human_mechanical_society_1-6_1-6_1-6.wav,0.488870569
mix_between_human_nature_1-12_1-6.wav,0.833470734
mix_between_human_nature_1-6_1-12.wav,0.663643858
mix_between_human_nature_1-6_1-6.wav,0.873042045
mix_between_human_nature_2-12_2-6.wav,0.201978566
mix_between_human_nature_2-6_2-12.wav,0.155812036
mix_between_human_nature_2-6_2-6.wav,0.11788953
mix_between_human_nature_3-12_3-6.wav,0.50370981
mix_between_human_nature_3-6_3-12.wav,0.136026381
mix_between_human_nature_3-6_3-6.wav,0.582852432
mix_between_human_nature_4-12_4-6.wav,0.830173124
mix_between_human_nature_4-6_4-12.wav,0.920857378
mix_between_human_nature_4-6_4-6.wav,0.696619951
mix_between_human_nature_5-12_5-6.wav,0.452596867
mix_between_human_nature_5-6_5-12.wav,0.337180544
mix_between_human_nature_5-6_5-6.wav,0.531739489
mix_between_human_nature_quiet_1-12_1-12_1-12.wav,0.973619126
mix_between_human_nature_quiet_1-12_1-12_1-6.wav,0.975267931
mix_between_human_nature_quiet_1-12_1-6_1-12.wav,0.897774114
mix_between_human_nature_quiet_1-12_1-6_1-6.wav,1
mix_between_human_nature_quiet_1-6_1-12_1-12.wav,0.739488871
mix_between_human_nature_quiet_1-6_1-12_1-6.wav,0.912613355
mix_between_human_nature_quiet_1-6_1-6_1-12.wav,0.980214345
mix_between_human_nature_quiet_1-6_1-6_1-6.wav,0.942291838
mix_between_human_nature_society_1-12_1-12_1-12.wav,0.945589448
mix_between_human_nature_society_1-12_1-12_1-6.wav,0.694971146
mix_between_human_nature_society_1-12_1-6_1-12.wav,0.909315746
mix_between_human_nature_society_1-12_1-6_1-6.wav,0.511953833
mix_between_human_nature_society_1-6_1-12_1-12.wav,0.831821929
mix_between_human_nature_society_1-6_1-12_1-6.wav,0.424567189
mix_between_human_nature_society_1-6_1-6_1-12.wav,0.690024732
mix_between_human_nature_society_1-6_1-6_1-6.wav,0.615828524
mix_between_human_quiet_1-12_1-6.wav,0.812036274
mix_between_human_quiet_1-6_1-12.wav,-0.061830173
mix_between_human_quiet_1-6_1-6.wav,0.706512778
mix_between_human_quiet_2-12_2-6.wav,0.159109646
mix_between_human_quiet_2-6_2-12.wav,0.101401484
mix_between_human_quiet_2-6_2-6.wav,0.180544106
mix_between_human_quiet_3-12_3-6.wav,0.767518549
mix_between_human_quiet_3-6_3-12.wav,0.539983512
mix_between_human_quiet_3-6_3-6.wav,0.20362737
mix_between_human_quiet_4-12_4-6.wav,0.759274526
mix_between_human_quiet_4-6_4-12.wav,0.294311624
mix_between_human_quiet_4-6_4-6.wav,-0.040395713
mix_between_human_quiet_5-12_5-6.wav,0.264633141
mix_between_human_quiet_5-6_5-12.wav,0.810387469
mix_between_human_quiet_5-6_5-6.wav,0.42126958
mix_between_human_quiet_society_1-12_1-12_1-12.wav,0.602638087
mix_between_human_quiet_society_1-12_1-12_1-6.wav,0.474031327
